data,ricoveri,abruzzo,basilicata,calabria,campania,emilia_romagna,friuli_venezia_giulia,lazio,liguria,lombardia,marche,molise,piemonte,puglia,sardegna,sicilia,toscana,umbria,valle_daosta,veneto,pa_bolzano,pa_trento
2020-06-14T00:00:00,58,0,0,1,0,4,0,4,2,19,0,0,22,0,0,0,5,0,1,0,0,0
2020-06-15T00:00:00,95,2,0,0,0,7,1,3,1,35,0,1,43,0,0,0,1,0,0,1,0,0
2020-06-16T00:00:00,66,1,0,0,0,3,1,2,6,19,0,0,29,0,1,0,3,0,0,1,0,0
2020-06-17T00:00:00,101,1,0,0,0,2,1,2,2,17,0,0,69,2,0,0,5,0,0,0,0,0
2020-06-18T00:00:00,84,0,0,0,2,8,0,1,3,27,0,1,38,0,0,0,2,0,0,0,2,0
2020-06-19T00:00:00,100,1,0,0,2,4,2,3,3,21,0,0,57,1,0,0,1,0,1,4,0,0
2020-06-20T00:00:00,38,0,0,0,0,2,2,5,4,10,0,0,11,1,0,0,2,0,1,0,0,0
2020-06-21T00:00:00,51,1,0,1,1,7,0,4,4,9,0,1,21,0,0,0,1,0,0,1,0,0
2020-06-22T00:00:00,108,0,0,0,2,5,0,3,4,22,1,0,67,1,0,1,2,0,0,0,0,0
2020-06-23T00:00:00,75,0,0,0,0,3,0,4,1,22,0,0,40,0,0,0,5,0,0,0,0,0
2020-06-24T00:00:00,99,0,0,1,4,3,1,6,1,28,0,0,53,0,0,0,1,0,0,1,0,0
2020-06-25T00:00:00,76,0,0,0,15,11,1,3,3,19,0,0,20,1,0,0,0,0,0,1,1,1
2020-06-26T00:00:00,96,0,0,0,0,6,1,5,3,27,0,0,46,0,0,2,3,0,0,1,2,0
2020-06-27T00:00:00,47,2,0,0,1,2,0,2,4,16,0,0,15,0,1,0,2,0,0,1,0,1
2020-06-28T00:00:00,36,0,0,0,0,2,0,4,2,16,0,0,11,0,0,0,1,0,0,0,0,0
2020-06-29T00:00:00,105,0,0,0,0,7,0,1,4,27,0,0,58,0,1,1,1,0,1,3,1,0
2020-06-30T00:00:00,78,0,0,0,1,4,0,6,3,22,0,0,37,0,0,1,0,1,0,3,0,0
2020-07-01T00:00:00,68,0,0,0,1,2,1,4,1,18,1,0,37,0,0,0,0,0,0,3,0,0
2020-07-02T00:00:00,80,1,0,0,7,8,0,10,0,21,0,0,29,0,0,0,1,1,1,1,0,0
2020-07-03T00:00:00,93,1,0,0,4,5,3,6,4,26,0,0,41,0,0,0,0,1,0,1,0,1
2020-07-04T00:00:00,40,3,0,0,1,2,0,5,2,18,0,0,7,0,1,0,1,0,0,0,0,0
2020-07-05T00:00:00,51,0,0,1,3,12,2,4,4,13,0,0,8,0,0,2,1,0,0,1,0,0
2020-07-06T00:00:00,88,0,0,0,1,8,0,11,2,15,1,0,43,0,0,0,0,0,0,4,2,1
2020-07-07T00:00:00,70,0,0,0,1,4,2,3,1,19,0,0,36,2,0,0,0,0,0,2,0,0
2020-07-08T00:00:00,78,1,2,0,2,7,1,6,2,20,1,0,32,0,0,0,1,1,0,1,1,0
2020-07-09T00:00:00,68,0,0,0,0,4,0,1,1,19,0,0,36,0,0,0,0,0,0,6,1,0
2020-07-10T00:00:00,79,0,0,0,2,6,0,3,0,25,0,1,34,0,0,2,0,0,0,5,1,0
2020-07-11T00:00:00,55,0,0,0,2,4,0,4,1,23,1,0,14,0,0,0,0,1,0,3,1,1
2020-07-12T00:00:00,45,1,0,0,1,2,0,3,3,12,1,0,16,0,0,1,0,0,0,5,0,0
2020-07-13T00:00:00,92,0,0,0,1,3,1,3,3,17,0,0,57,0,1,4,1,0,0,1,0,0
2020-07-14T00:00:00,74,0,0,1,2,2,1,5,0,16,0,0,38,0,0,0,4,1,0,4,0,0
2020-07-15T00:00:00,74,0,0,0,3,2,1,5,4,14,0,0,35,0,0,2,3,1,0,3,1,0
2020-07-16T00:00:00,61,1,0,1,1,9,3,1,2,10,0,0,19,0,0,6,0,0,1,7,0,0
2020-07-17T00:00:00,99,1,0,1,6,11,0,5,1,19,0,0,41,3,0,1,1,0,0,8,1,0
2020-07-18T00:00:00,53,0,0,0,2,1,0,9,4,12,0,0,19,0,3,1,0,0,0,2,0,0
2020-07-19T00:00:00,40,1,0,0,0,4,0,4,0,12,0,0,13,0,0,1,1,0,0,3,0,1
2020-07-20T00:00:00,96,1,0,0,4,5,0,6,10,13,0,0,56,0,0,0,0,0,0,0,1,0
2020-07-21T00:00:00,87,1,0,0,3,5,2,9,4,16,1,0,36,1,1,2,0,0,0,5,0,1
2020-07-22T00:00:00,78,0,0,0,5,3,1,1,4,22,0,0,35,3,1,0,2,0,0,1,0,0
2020-07-23T00:00:00,72,1,0,0,3,7,2,5,1,19,1,0,23,1,0,1,0,1,0,6,1,0
2020-07-24T00:00:00,73,1,0,0,1,3,0,11,4,18,0,0,27,4,0,1,0,0,0,3,0,0
2020-07-25T00:00:00,64,1,0,0,3,5,1,6,1,16,0,1,15,2,0,8,0,0,0,3,2,0
2020-07-26T00:00:00,48,1,0,0,1,5,0,3,2,17,1,0,12,0,0,2,1,0,0,3,0,0
2020-07-27T00:00:00,79,0,0,0,2,2,0,5,2,12,1,0,44,0,0,3,3,0,0,5,0,0
2020-07-28T00:00:00,69,1,0,0,2,6,1,8,1,16,0,0,25,2,0,2,1,0,0,3,1,0
2020-07-29T00:00:00,81,0,0,0,3,5,1,3,2,16,0,0,40,0,0,2,2,0,0,7,0,0
2020-07-30T00:00:00,67,0,0,0,0,5,0,7,1,13,1,0,27,2,0,6,2,0,0,2,1,0
2020-07-31T00:00:00,88,1,0,1,0,3,0,8,0,28,1,0,29,1,1,5,3,3,0,4,0,0
2020-08-01T00:00:00,70,1,0,1,1,8,3,5,1,17,1,0,15,3,1,0,5,0,0,7,0,1
2020-08-02T00:00:00,56,2,0,0,0,10,0,2,1,11,0,0,15,4,0,0,3,1,0,6,1,0
2020-08-03T00:00:00,110,2,0,0,2,5,0,5,1,22,1,0,61,2,0,2,1,0,0,3,1,2
2020-08-04T00:00:00,65,2,0,1,1,6,1,4,2,19,1,0,14,2,1,1,2,0,0,7,1,0
2020-08-05T00:00:00,92,1,0,1,2,5,4,6,3,27,0,0,26,2,1,5,2,2,0,3,2,0
2020-08-06T00:00:00,72,3,0,1,1,7,2,4,2,11,0,0,31,1,0,4,0,0,3,2,0,0
2020-08-07T00:00:00,80,1,0,0,0,6,1,4,2,21,0,0,29,2,1,2,1,2,1,5,0,2
2020-08-08T00:00:00,60,0,0,1,4,4,0,7,0,17,0,0,9,4,0,6,2,0,0,6,0,0
2020-08-09T00:00:00,64,1,0,0,3,2,0,8,4,15,2,0,10,7,0,7,0,0,0,3,1,1
2020-08-10T00:00:00,109,0,0,0,10,4,0,6,0,31,0,0,43,5,0,0,2,1,0,6,0,1
2020-08-11T00:00:00,62,1,0,0,0,1,0,8,4,18,3,0,14,5,0,3,2,1,0,2,0,0
2020-08-12T00:00:00,110,1,0,2,7,6,0,10,4,27,0,0,36,3,2,3,2,0,0,7,0,0
2020-08-13T00:00:00,87,0,0,1,3,12,1,5,3,29,1,0,16,2,0,4,1,1,0,8,0,0
2020-08-14T00:00:00,83,1,0,0,4,4,2,9,2,30,1,0,15,3,1,3,1,1,0,4,1,1
2020-08-15T00:00:00,65,0,0,1,2,4,2,9,1,14,0,0,14,4,1,3,3,0,0,6,1,0
2020-08-16T00:00:00,69,2,0,1,5,5,0,11,3,9,1,0,12,3,2,10,1,0,0,4,0,0
2020-08-17T00:00:00,108,0,0,1,9,5,0,11,1,22,0,0,40,6,3,1,2,0,0,7,0,0
2020-08-18T00:00:00,121,1,0,0,4,6,1,15,2,27,1,1,42,3,1,4,3,2,0,5,2,1
2020-08-19T00:00:00,146,3,0,1,3,11,3,9,6,31,3,0,42,10,2,5,3,0,0,14,0,0
2020-08-20T00:00:00,91,4,0,0,2,1,0,15,0,25,0,0,26,5,4,2,2,0,0,5,0,0
2020-08-21T00:00:00,100,3,1,0,7,8,1,10,3,22,0,0,17,9,1,3,5,2,0,6,1,1
2020-08-22T00:00:00,123,4,0,1,12,6,1,19,1,35,2,0,17,10,1,6,4,0,0,4,0,0
2020-08-23T00:00:00,96,2,0,1,1,9,3,12,5,24,0,0,11,11,8,3,1,0,0,5,0,0
2020-08-24T00:00:00,136,0,0,1,2,6,1,17,8,40,1,1,30,9,2,3,2,2,0,10,1,0
2020-08-25T00:00:00,155,1,0,0,9,9,1,14,4,45,2,1,33,10,3,7,3,1,0,11,0,1
2020-08-26T00:00:00,154,4,0,0,4,10,2,18,7,50,1,0,23,10,4,5,10,1,0,5,0,0
2020-08-27T00:00:00,152,1,0,0,9,10,1,15,11,44,3,0,22,9,3,8,6,0,0,10,0,0
2020-08-28T00:00:00,150,3,0,3,3,6,2,18,6,37,3,0,30,7,8,5,6,0,1,9,1,2
2020-08-29T00:00:00,114,2,0,0,6,5,1,11,3,33,0,0,10,14,4,5,6,0,0,14,0,0
2020-08-30T00:00:00,117,0,0,4,4,7,2,18,7,33,0,0,10,13,3,5,3,1,0,7,0,0
2020-08-31T00:00:00,145,0,0,0,5,7,1,19,11,34,0,0,36,7,2,6,6,0,1,8,0,2
2020-09-01T00:00:00,160,1,0,1,6,15,1,21,8,39,0,0,22,20,5,7,4,0,0,10,0,0
2020-09-02T00:00:00,189,1,1,0,10,18,5,18,7,37,1,0,44,17,5,8,4,1,0,12,0,0
2020-09-03T00:00:00,189,4,1,1,14,13,3,27,11,39,2,0,25,13,6,9,5,3,0,11,2,0
2020-09-04T00:00:00,180,1,0,2,4,12,3,24,8,39,0,0,31,12,6,10,8,1,0,15,0,4
2020-09-05T00:00:00,150,0,1,6,8,15,3,22,12,28,0,0,12,14,3,8,5,0,0,13,0,0
2020-09-06T00:00:00,127,1,0,3,1,7,2,23,11,25,0,0,16,10,4,11,2,1,0,10,0,0
2020-09-07T00:00:00,222,3,1,3,14,16,5,19,20,44,1,2,35,18,7,9,5,1,1,17,1,0
2020-09-08T00:00:00,179,7,0,1,7,13,0,15,10,39,4,0,36,18,6,6,5,2,0,9,1,0
2020-09-09T00:00:00,197,2,0,3,7,15,4,26,12,38,0,0,25,12,14,14,13,1,0,9,0,2
2020-09-10T00:00:00,220,3,2,0,10,14,1,29,15,39,3,0,30,10,6,16,10,3,1,25,3,0
2020-09-11T00:00:00,213,3,1,0,13,15,2,31,18,39,3,0,39,6,7,10,12,2,1,9,1,1
2020-09-12T00:00:00,186,3,0,3,16,16,5,26,11,23,3,2,16,21,3,15,11,1,0,7,2,2
2020-09-13T00:00:00,175,2,0,0,9,8,1,34,21,28,2,0,12,14,10,14,2,1,0,16,0,1
2020-09-14T00:00:00,233,1,1,1,8,16,6,30,21,45,2,1,43,11,7,12,8,5,1,11,1,2
2020-09-15T00:00:00,250,7,0,2,8,15,0,41,21,47,3,1,35,14,6,17,10,2,0,20,1,0
2020-09-16T00:00:00,239,3,1,0,15,22,5,32,20,45,5,0,35,8,2,17,11,1,0,13,0,4
2020-09-17T00:00:00,248,4,0,1,15,18,1,47,29,45,2,0,29,7,5,13,8,4,1,19,0,0
2020-09-18T00:00:00,246,4,0,2,13,17,1,40,25,48,2,1,21,8,7,21,7,4,0,20,3,2
2020-09-19T00:00:00,188,2,0,4,9,9,1,27,20,39,3,0,9,15,9,16,7,1,0,16,0,1
2020-09-20T00:00:00,168,8,1,3,9,6,2,34,13,25,1,1,9,5,6,16,4,2,0,16,4,3
2020-09-21T00:00:00,268,0,0,1,14,13,2,40,26,47,3,1,52,9,12,16,8,0,1,19,3,1
2020-09-22T00:00:00,266,2,1,0,15,13,1,54,28,51,1,0,36,13,6,20,7,4,0,13,1,0
2020-09-23T00:00:00,263,1,1,3,14,13,4,57,13,51,0,0,48,7,2,24,7,1,0,15,0,2
2020-09-24T00:00:00,256,5,2,2,9,14,2,39,10,48,4,1,43,16,10,18,5,2,0,24,1,1
2020-09-25T00:00:00,284,2,2,1,14,15,4,50,18,48,2,1,41,20,7,27,6,2,0,22,2,0
2020-09-26T00:00:00,219,1,1,3,19,9,3,55,14,34,3,0,13,11,7,20,5,2,0,17,1,1
2020-09-27T00:00:00,196,5,0,2,10,13,1,46,18,26,2,2,14,10,2,22,5,3,0,14,1,0
2020-09-28T00:00:00,287,3,0,2,20,18,1,42,13,42,1,0,75,9,7,22,6,4,1,19,1,1
2020-09-29T00:00:00,291,4,0,2,13,7,4,61,10,53,2,0,37,14,9,36,12,1,3,22,0,1
2020-09-30T00:00:00,267,4,1,1,17,16,2,29,19,38,0,1,59,17,6,20,14,1,0,16,2,4
2020-10-01T00:00:00,352,6,2,1,25,21,7,67,30,52,0,1,62,9,7,25,12,6,2,15,0,2
2020-10-02T00:00:00,366,8,2,2,12,35,5,51,25,72,0,0,62,7,4,35,10,3,0,29,0,4
2020-10-03T00:00:00,361,8,5,0,20,20,2,63,33,69,3,1,26,15,10,27,13,4,1,35,4,2
2020-10-04T00:00:00,329,8,4,4,21,17,6,49,29,49,2,0,35,18,5,33,13,3,3,24,5,1
2020-10-05T00:00:00,449,5,1,4,34,32,0,68,33,90,2,0,64,27,11,23,15,6,0,31,3,0
2020-10-06T00:00:00,503,10,2,2,24,25,5,71,28,98,3,3,85,34,9,42,11,4,0,41,1,5
2020-10-07T00:00:00,492,9,0,5,32,23,4,62,36,124,4,1,82,23,11,27,12,6,5,24,2,0
2020-10-08T00:00:00,535,10,1,3,23,33,3,76,40,122,5,0,68,23,19,31,17,5,2,45,6,3
2020-10-09T00:00:00,571,14,1,2,24,32,5,76,49,155,7,2,68,20,13,38,15,8,0,35,2,5
2020-10-10T00:00:00,580,13,2,4,34,52,5,79,48,155,5,1,45,16,13,39,20,11,2,30,3,3
2020-10-11T00:00:00,594,16,0,0,35,50,3,66,53,163,11,0,50,26,18,29,26,10,1,35,1,1
2020-10-12T00:00:00,764,19,2,4,35,59,6,79,56,209,11,1,84,34,20,60,20,12,2,39,12,0
2020-10-13T00:00:00,821,14,0,4,43,61,9,85,55,235,6,0,85,28,16,66,39,9,5,47,6,8
2020-10-14T00:00:00,850,14,4,10,31,70,10,113,57,223,8,2,78,38,10,57,25,14,4,70,7,5
2020-10-15T00:00:00,955,22,6,8,44,63,16,94,39,300,15,0,113,41,17,56,31,15,4,61,5,5
2020-10-16T00:00:00,980,14,0,7,36,63,14,117,52,299,6,2,105,47,19,55,31,27,5,64,12,5
2020-10-17T00:00:00,1114,20,6,8,43,73,12,116,106,336,19,3,86,51,33,79,18,19,8,61,6,11
